,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
18136,0.0211875,Q1,2013,9,10,SI,3.0,1,9,5,2,2,2013,1,1.0,20.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,1.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,6
18158,0.1370775,Q1,2013,10,11,SI,4.0,1,9,2,2,3,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,2011,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,,99.0,9,9,9,5
18160,0.01456,Q2,2013,18,19,SI,4.0,1,9,2,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1999,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
18171,0.0449275,Q1,2013,11,12,SI,4.0,1,9,3,2,3,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,7.0,,1,9.0,2.0,,4,0.0,3.0,3,3,2,2,40,40,,,97,1.0,2,45.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1998,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,8,,,H,9,9,5
18179,0.022745,Q3,2013,31,32,SI,3.0,1,9,2,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2010,99.0,9.0,2,,2.0,,3,0.0,1.0,2,3,2,2,20,20,,,97,1.0,3,40.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,0,0,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2002,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,36,,,H,9,9,4
18250,0.0268775,Q1,2013,6,7,SI,3.0,1,9,4,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2008,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,34,,,12,1.0,1,60.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1999,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,60,,,B,9,9,4
18266,0.08653,Q3,2013,33,34,SI,,1,9,3,2,8,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,9999,2.0,999.0,999.0,1.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,6
18274,0.028645,Q4,2013,41,42,SI,3.0,1,9,1,2,10,2013,1,1.0,20.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,8.0,0.0,5,4,9.0,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,2008,2.0,999.0,700.0,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,F,1
18278,0.0231875,Q3,2013,27,28,SI,4.0,1,9,5,2,7,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,9.0,5,4,9.0,3,2,1,0,1,1,0,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2003,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,3
18295,0.0200025,Q2,2013,22,23,SI,3.0,1,9,1,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,10.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2002,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,G,3
18305,0.0250325,Q2,2013,16,17,SI,3.0,1,9,1,2,4,2013,1,1.0,20.0,005-EU28,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,005-EU28,2012,9.0,,2,,2.0,,3,1.0,1.0,1,1,1,1,20,25,,,16,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,9.0,9,9.0,9,9,4,1,5.0,2,999,9,9,2010,1.0,900.0,999.0,9.0,1,M,0.0,,,7,,,H,9,9,3
18329,0.0056225,Q2,2013,17,18,SI,4.0,1,9,1,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,11.0,005-EU28,1,99,5.0,9,2.0,15,005-EU28,2011,12.0,9.0,1,9.0,2.0,,5,0.0,3.0,3,3,2,3,40,40,,,97,1.0,2,50.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1981,1.0,800.0,999.0,9.0,0,M,,9.0,9.0,16,,,B,9,9,5
18331,0.0232275,Q3,2013,37,38,SI,3.0,1,9,2,2,9,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1996,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
18367,0.043385,Q1,2013,12,13,SI,4.0,1,9,4,2,3,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,005-EU28,2009,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,40,,,97,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2007,1.0,200.0,999.0,9.0,0,M,0.0,9.0,9.0,48,,,H,9,9,6
18374,0.06576,Q1,2013,5,6,SI,3.0,1,9,3,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,0.0,5,4,9.0,2,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,1,20,1,5,1992,2.0,999.0,700.0,1.0,1,M,0.0,,,999,2.0,99.0,9,9,F,1
18388,0.020465,Q3,2013,29,30,SI,4.0,1,9,1,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,5.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1977,2.0,999.0,700.0,1.0,0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,B,3
18401,0.0180125,Q2,2013,15,16,SI,3.0,1,9,1,2,4,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,11.0,0.0,1,9.0,2.0,,3,0.0,3.0,3,3,1,3,40,40,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,1,1,1,1,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2009,1.0,600.0,999.0,9.0,0,M,0.0,9.0,9.0,5,,,A,9,9,3
18402,0.021075,Q2,2013,25,26,SI,3.0,1,9,3,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,0.0,9,4,9.0,3,1,0,1,0,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1986,2.0,999.0,999.0,1.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,6
18406,0.043805,Q1,2013,8,9,SI,4.0,1,9,1,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,0.0,9,4,9.0,3,3,1,0,0,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,1,5.0,2,999,9,9,1998,2.0,999.0,999.0,3.0,1,M,0.0,,,999,5.0,99.0,9,9,9,4
18413,0.0878725,Q3,2013,33,34,SI,4.0,1,9,1,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,11.0,9.0,5,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2008,2.0,999.0,600.0,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,G,3
18414,0.03268,Q4,2013,46,47,SI,4.0,1,9,1,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,10.0,0.0,5,4,9.0,3,1,0,0,1,1,0,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1993,2.0,999.0,700.0,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,G,4
18429,0.0169475,Q2,2013,20,21,SI,3.0,1,9,2,2,5,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,0,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2007,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,4
18431,0.01408,Q2,2013,22,23,SI,3.0,1,9,1,2,5,2013,1,1.0,20.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,1.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2010,2.0,999.0,,1.0,0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,H,4
18462,0.01396,Q2,2013,14,15,SI,4.0,1,9,1,2,4,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2007,99.0,1.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2001,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
18492,0.0205075,Q1,2013,4,5,SI,3.0,1,9,1,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1994,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
18498,0.019425,Q3,2013,37,38,SI,4.0,1,9,1,2,9,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,4,9,2,2,9.0,2,999,9,9,2006,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,3
18502,0.06215,Q3,2013,35,36,SI,3.0,1,9,1,2,8,2013,1,1.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,2.0,0.0,0,4,9.0,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1998,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,F,1
18536,0.016985,Q2,2013,23,24,SI,4.0,1,9,1,2,6,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,5.0,5.0,9,4,9.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2,9,4,1,,2,999,9,9,2012,3.0,999.0,999.0,9.0,1,H,,,,999,5.0,99.0,9,9,9,4
18549,0.0671725,Q4,2013,47,48,SI,4.0,1,9,1,2,11,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,9.0,9.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,1,3,1,5,2006,2.0,999.0,999.0,3.0,1,L,0.0,,,999,7.0,99.0,9,9,9,1
18578,0.030275,Q1,2013,5,6,SI,4.0,1,9,3,2,1,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,11.0,1.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
18624,0.0247175,Q3,2013,31,32,SI,4.0,1,9,1,2,8,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,9.0,5,4,9.0,2,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2007,2.0,999.0,500.0,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,2
18630,0.0185,Q3,2013,38,39,SI,4.0,1,9,1,2,9,2013,1,2.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,1.0,9,4,9.0,5,3,0,0,0,1,0,1,1,0,0,0,0,0,0,9.0,1,9.0,5,9,4,2,9.0,2,999,9,9,1973,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
18632,0.0443775,Q4,2013,44,45,SI,3.0,1,9,5,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,4.0,1.0,9,4,9.0,3,3,1,1,1,1,0,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2005,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,4
18639,0.04698,Q3,2013,29,30,SI,3.0,1,9,2,2,7,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,0,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,1994,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
18645,0.0874925,Q4,2013,45,46,SI,4.0,1,9,2,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2009,99.0,0.0,9,4,9.0,3,3,1,1,1,1,0,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1995,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
18647,0.0539925,Q4,2013,41,42,SI,3.0,1,9,5,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,10.0,1.0,9,4,9.0,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,1,2,9.0,1,6,1,5,2000,2.0,999.0,999.0,3.0,1,H,0.0,,,999,5.0,99.0,9,9,9,2
18648,0.020165,Q4,2013,44,45,SI,4.0,1,9,1,2,10,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,6.0,9.0,5,4,9.0,3,1,0,1,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,1,8,1,5,2001,2.0,999.0,700.0,1.0,1,M,0.0,,,999,3.0,99.0,9,9,F,4
18649,0.0247325,Q1,2013,11,12,SI,4.0,1,9,2,2,3,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2011,5.0,9.0,1,9.0,2.0,,4,0.0,1.0,2,2,2,2,40,32,,,11,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1992,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,22,,,G,9,9,4
18653,0.0327425,Q2,2013,22,23,SI,4.0,1,9,4,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,1992,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2005,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
18655,0.035475,Q4,2013,43,44,SI,3.0,1,9,2,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,8.0,1.0,5,4,9.0,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,2,4.0,1,9,1,2,9.0,1,6,1,5,2009,3.0,999.0,,9.0,1,H,0.0,,,999,2.0,99.0,9,9,H,5
18658,0.028335,Q4,2013,40,41,SI,3.0,1,9,3,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,9.0,1.0,9,4,9.0,3,3,0,1,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1996,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
18678,0.0444525,Q1,2013,7,8,SI,3.0,1,9,3,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,7.0,0.0,9,4,9.0,3,3,1,1,0,1,0,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1993,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,4
