,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
24394,0.12307,Q1,2013,3,3,NL,4.0,1,9,2,2,1,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,5.0,2,999.0,9.0,9.0,2010.0,2.0,999.0,999.0,1.0,1,M,0.0,,,999.0,,99.0,9,9,9,
24421,0.05003,Q1,2013,3,3,NL,4.0,1,9,2,2,1,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2009.0,99.0,1.0,9,4,9.0,5.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,9.0,2,4.0,,9,2,2,9.0,2,999.0,9.0,9.0,2003.0,3.0,999.0,999.0,9.0,0,H,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,4.0
24430,0.08607,Q3,2013,38,38,NL,4.0,1,9,2,2,9,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,1,2.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,3.0,1,L,0.0,,,999.0,,99.0,9,9,9,
24447,0.05146,Q2,2013,19,19,NL,4.0,1,9,2,2,5,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2010.0,99.0,0.0,9,4,9.0,5.0,3.0,1,1,1,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1970.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,2.0
24469,0.04086,Q1,2013,10,10,NL,4.0,1,9,2,2,3,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,13.0,NL,1990.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,40,45.0,0.0,3.0,1.0,0.0,9,40.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,1,24.0,1.0,4.0,2002.0,1.0,100.0,999.0,9.0,1,H,0.0,,,276.0,,10.0,G,9,9,2.0
24476,0.18497,Q4,2013,45,45,NL,4.0,1,9,2,2,11,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,5.0,0.0,3,4,9.0,5.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1982.0,2.0,999.0,400.0,2.0,0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,F,4.0
24480,0.0824,Q2,2013,23,23,NL,3.0,1,9,2,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,12.0,9.0,3,4,9.0,5.0,1.0,1,1,1,0,0,1,0,0,0,0,1,0,0,9.0,2,4.0,,9,2,1,5.0,2,999.0,9.0,9.0,2000.0,3.0,999.0,400.0,9.0,1,H,0.0,,,999.0,4.0,99.0,9,9,,
24481,0.18279,Q4,2013,46,46,NL,4.0,1,9,2,2,11,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2009.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,36,32.0,0.0,0.0,7.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2013.0,1.0,200.0,999.0,9.0,0,H,12.0,9.0,9.0,48.0,,8.0,H,9,9,1.0
24517,0.1215,Q4,2013,40,40,NL,3.0,1,9,2,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2006.0,99.0,4.0,9,4,9.0,5.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.0,2,4.0,,9,2,2,9.0,2,999.0,9.0,9.0,1976.0,3.0,999.0,999.0,9.0,0,M,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,
24523,0.09383,Q4,2013,50,50,NL,4.0,1,9,2,2,12,2013,1,1.0,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,3.0,2,999.0,9.0,9.0,9999.0,2.0,999.0,999.0,1.0,1,,0.0,,,999.0,,99.0,9,9,9,3.0
24524,0.1418,Q2,2013,24,24,NL,3.0,1,9,2,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,9.0,1.0,3,4,9.0,2.0,2.0,1,1,0,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,1,72.0,1.0,5.0,2013.0,2.0,999.0,400.0,2.0,1,M,0.0,,,999.0,4.0,99.0,9,9,H,4.0
24525,0.03584,Q3,2013,39,39,NL,4.0,1,9,2,2,9,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,1.0,0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9,2.0
24537,0.22498,Q1,2013,2,2,NL,4.0,1,9,2,2,1,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2009.0,99.0,4.0,9,4,9.0,5.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1968.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,2.0
24543,0.05733,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,8.0,5.0,3,4,9.0,5.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,2.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,,1.0,1,L,0.0,,,999.0,3.0,99.0,9,9,G,4.0
24557,0.04413,Q2,2013,19,19,NL,4.0,1,9,2,2,5,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,2.0,0.0,9,4,9.0,2.0,3.0,0,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1971.0,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,2.0
24578,0.46001,Q3,2013,39,39,NL,4.0,1,9,2,2,9,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,7,5.0,1,,11.0,NL,2011.0,6.0,9.0,2,,2.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,30,0.0,0.0,0.0,99.0,1.0,2,,3.0,1.0,4,2,3,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2013.0,1.0,300.0,999.0,9.0,0,M,0.0,9.0,9.0,27.0,,3.0,H,H,9,2.0
24629,0.1007,Q3,2013,27,27,NL,4.0,1,9,2,2,7,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2012.0,1.0,9.0,2,,2.0,,,0.0,3.0,3.0,3.0,1.0,3.0,8,8.0,0.0,0.0,97.0,1.0,4,24.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,1,5.0,2,999.0,9.0,9.0,2012.0,1.0,900.0,999.0,9.0,1,M,0.0,,,18.0,,2.0,G,9,9,3.0
24640,0.52732,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,2,99,,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,9.0,,3,4,9.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1995.0,2.0,999.0,,1.0,0,L,0.0,9.0,9.0,999.0,3.0,99.0,9,9,A,
24641,0.02326,Q4,2013,40,40,NL,3.0,1,9,2,2,10,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,1.0,1.0,3,4,9.0,5.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1968.0,2.0,999.0,900.0,2.0,0,L,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H,2.0
24653,0.14722,Q1,2013,6,6,NL,4.0,1,9,2,2,2,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,5.0,0.0,3,4,9.0,2.0,2.0,1,1,1,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1995.0,2.0,999.0,300.0,2.0,0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H,
24660,0.09548,Q2,2013,22,22,NL,4.0,1,9,2,2,5,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,4.0,9.0,9,4,9.0,5.0,3.0,0,1,1,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,2.0
24679,0.11634,Q3,2013,27,27,NL,4.0,1,9,2,2,7,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,3.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,1.0,1,L,0.0,,,999.0,,99.0,9,9,9,3.0
24682,0.18442,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,3.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,1.0,1,L,0.0,,,999.0,,99.0,9,9,9,2.0
24689,0.17937,Q2,2013,23,23,NL,4.0,1,9,2,2,6,2013,1,1.0,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,,9999.0,99.0,99.0,9,4,9.0,2.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,2,1.0,,9,4,1,3.0,2,999.0,9.0,9.0,,3.0,999.0,999.0,9.0,1,L,0.0,,,999.0,,99.0,9,9,9,
24697,0.1278,Q4,2013,43,43,NL,4.0,1,9,2,2,10,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,,99.0,99.0,9,4,9.0,2.0,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,1.0,0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9,2.0
24699,0.05849,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,1998.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1991.0,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,4.0
24711,0.21981,Q1,2013,10,10,NL,3.0,1,9,2,2,3,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,11.0,NL,2012.0,3.0,9.0,1,9.0,2.0,4.0,,0.0,3.0,3.0,3.0,3.0,3.0,40,40.0,0.0,0.0,97.0,0.0,9,40.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,1,5.0,2,999.0,9.0,9.0,2006.0,1.0,100.0,999.0,9.0,1,H,0.0,,,12.0,,6.0,H,9,9,
24714,0.14552,Q3,2013,32,32,NL,3.0,1,9,2,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,4.0,1.0,9,4,9.0,5.0,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2004.0,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,
24719,0.1209,Q1,2013,6,6,NL,4.0,1,9,2,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,1.0,13.0,NL,2002.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,38,16.0,0.0,0.0,15.0,0.0,9,38.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2002.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,132.0,,10.0,,9,9,2.0
24734,0.10504,Q3,2013,37,37,NL,3.0,1,9,2,2,9,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,13.0,NL,1999.0,99.0,9.0,2,6.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,16,16.0,0.0,0.0,97.0,1.0,2,24.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1985.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,168.0,,3.0,H,9,9,2.0
24737,0.13735,Q3,2013,28,28,NL,4.0,1,9,2,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,11.0,1.0,3,4,9.0,2.0,2.0,1,0,1,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,500.0,2.0,0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,G,1.0
24744,0.07971,Q4,2013,40,40,NL,4.0,1,9,2,2,10,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,10.0,9.0,9,4,9.0,2.0,3.0,0,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2007.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,4.0
24756,0.05112,Q4,2013,50,50,NL,4.0,1,9,2,2,12,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,1.0,13.0,NL,2007.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,1.0,3.0,2.0,2.0,36,36.0,6.0,0.0,97.0,0.0,9,28.0,3.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,1,24.0,1.0,4.0,1990.0,1.0,300.0,999.0,9.0,1,M,0.0,,,72.0,,7.0,H,9,9,3.0
24762,0.05277,Q1,2013,7,7,NL,3.0,1,9,2,2,2,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,12.0,NL,2012.0,12.0,0.0,2,,2.0,,,0.0,3.0,3.0,3.0,3.0,3.0,1,38.0,2.0,0.0,2.0,1.0,4,40.0,,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2012.0,1.0,700.0,999.0,9.0,0,M,0.0,9.0,9.0,2.0,,8.0,B,9,9,
24785,0.04739,Q2,2013,16,16,NL,4.0,1,9,2,2,4,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,9,5.0,4,2.0,12.0,NL,2012.0,8.0,0.0,2,,2.0,4.0,,0.0,3.0,3.0,3.0,3.0,3.0,1,0.0,0.0,0.0,99.0,1.0,4,32.0,,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,1,1,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,2011.0,1.0,300.0,999.0,9.0,0,M,0.0,9.0,9.0,8.0,,3.0,H,9,9,3.0
24786,0.53081,Q2,2013,16,16,NL,4.0,1,9,2,2,4,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,2.0,9.0,9,4,9.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9,4,1,5.0,2,999.0,9.0,9.0,2007.0,3.0,999.0,999.0,9.0,1,M,0.0,,,999.0,7.0,99.0,9,9,9,2.0
24790,0.14074,Q1,2013,5,5,NL,4.0,1,9,2,2,1,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,8.0,1.0,3,4,9.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,1,,1.0,5.0,2009.0,2.0,999.0,900.0,1.0,1,M,0.0,,,999.0,3.0,99.0,9,9,H,
24812,0.2997,Q3,2013,29,29,NL,4.0,1,9,2,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,1.0,,NL,,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,36.0,0.0,0.0,97.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2009.0,1.0,300.0,999.0,9.0,0,M,0.0,9.0,9.0,,,9.0,H,9,9,3.0
