,COEFF,QUARTER,REFYEAR,COUNTRY,DEGURBA,HHTYPE,HHINST,INTQUEST,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D
4959,0.217622,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,1.0,5,4,9.0,2.0,3.0,0,1,1,0,0,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,1.0,8.0,2,4.0,1979.0,2.0,999.0,700.0,2.0,1.0,M,0.0,,,999.0,4.0,99.0,9,9,B
4960,0.211979,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,3.0,0.0,9,4,9.0,3.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1989.0,2.0,999.0,999.0,1.0,0.0,M,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9
4961,0.166189,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,2.0,9.0,9,4,9.0,3.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1993.0,2.0,999.0,999.0,3.0,0.0,M,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9
4962,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1983.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4963,0.178639,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,8.0,1.0,9,4,9.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2003.0,2.0,999.0,999.0,1.0,0.0,M,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9
4965,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1982.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4966,0.219641,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,0.0,5,4,9.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,1.0,3,2.0,999.0,9,9.0,2010.0,2.0,999.0,700.0,1.0,1.0,M,0.0,,,999.0,3.0,99.0,9,9,B
4967,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1980.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4968,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2007.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4969,0.248874,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,1.0,5,4,9.0,3.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1982.0,2.0,999.0,800.0,2.0,0.0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,A
4970,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1989.0,2.0,999.0,999.0,2.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4971,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1996.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4972,0.21284,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,0.0,5,4,9.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1981.0,2.0,999.0,800.0,1.0,0.0,M,0.0,9.0,9.0,999.0,2.0,99.0,9,9,A
4973,0.163496,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,6.0,0.0,5,4,9.0,3.0,2.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1977.0,2.0,999.0,700.0,2.0,0.0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,B
4974,0.099336,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2008.0,99.0,0.0,9,4,9.0,3.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1985.0,2.0,999.0,999.0,3.0,0.0,M,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9
4975,0.321316,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,12.0,0.0,0,4,9.0,3.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,1989.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,2.0,99.0,9,9,F
4976,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,,1,0,0,1,0,0,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1982.0,2.0,999.0,999.0,,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
4978,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,3.0,999.0,999.0,9.0,,M,,9.0,9.0,999.0,,99.0,9,9,9
5007,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1991.0,3.0,999.0,999.0,9.0,,M,,9.0,9.0,999.0,,99.0,9,9,9
5024,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,1,1,1,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2004.0,3.0,999.0,999.0,9.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
5061,0.243877,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2010.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,28.0,0.0,0.0,1.0,1.0,4.0,40.0,3.0,1.0,1.0,2.0,5.0,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,1988.0,1.0,900.0,999.0,9.0,0.0,M,0.0,9.0,9.0,36.0,,2.0,H,H,9
5069,0.153035,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,1.0,11.0,000-OWN COUNTRY,2009.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,2.0,3.0,3.0,40.0,43.0,3.0,0.0,16.0,0.0,9.0,30.0,2.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1999.0,1.0,,999.0,9.0,0.0,H,0.0,9.0,9.0,48.0,,10.0,F,9,9
5372,0.220455,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2013.0,3.0,0.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,16.0,16.0,0.0,0.0,97.0,1.0,4.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1983.0,1.0,,999.0,9.0,0.0,L,0.0,9.0,9.0,2.0,,1.0,A,9,9
5375,0.219143,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,0.0,9,9.0,12.0,000-OWN COUNTRY,2008.0,99.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,1.0,1.0,60.0,80.0,99.0,99.0,2.0,0.0,9.0,50.0,1.0,1.0,3.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,24.0,1,1.0,1979.0,1.0,,999.0,9.0,1.0,L,,,,60.0,,99.0,B,9,9
5532,0.181953,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,2007.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,40.0,40.0,0.0,0.0,97.0,1.0,4.0,50.0,3.0,1.0,3.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,4.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1989.0,1.0,,999.0,9.0,0.0,M,0.0,9.0,9.0,72.0,,3.0,B,9,9
5544,0.188031,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,12.0,000-OWN COUNTRY,1989.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,1.0,3.0,1.0,3.0,47.0,35.0,3.0,0.0,7.0,0.0,9.0,38.0,2.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,1.0,3,1.0,24.0,1,4.0,1985.0,1.0,,999.0,9.0,1.0,M,0.0,,,288.0,,8.0,G,9,9
5549,0.174964,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2006.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,2.0,2.0,3.0,3.0,60.0,68.0,0.0,0.0,1.0,0.0,9.0,32.0,1.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,14.0,1,1.0,1993.0,1.0,,999.0,9.0,1.0,M,0.0,,,84.0,,9.0,G,9,9
5559,0.131815,_A,2013,FI,3.0,1,9,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2013.0,4.0,0.0,1.0,9.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,33.0,33.0,0.0,0.0,97.0,1.0,3.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1986.0,1.0,,999.0,9.0,0.0,M,0.0,9.0,9.0,5.0,,1.0,H,9,9
6063,0.211769,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,7,5.0,1,1.0,13.0,000-OWN COUNTRY,1999.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,45.0,0.0,0.0,0.0,99.0,0.0,9.0,38.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,4.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1985.0,1.0,200.0,999.0,9.0,0.0,H,0.0,9.0,9.0,168.0,,10.0,B,9,9
6161,0.14559,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2012.0,1.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,70.0,70.0,0.0,0.0,97.0,0.0,9.0,,1.0,1.0,3.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,8.0,1,4.0,1970.0,1.0,300.0,999.0,9.0,1.0,L,0.0,,,14.0,,1.0,H,9,9
6429,0.151023,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,1979.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,38.0,30.0,0.0,0.0,12.0,1.0,4.0,50.0,3.0,1.0,3.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1975.0,1.0,700.0,999.0,9.0,0.0,M,0.0,9.0,9.0,408.0,,6.0,H,9,9
6435,0.158637,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2013.0,5.0,0.0,1.0,9.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,40.0,40.0,0.0,0.0,97.0,0.0,9.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,,1.0,700.0,999.0,9.0,0.0,M,0.0,9.0,9.0,0.0,,,,9,9
6436,0.187001,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2013.0,8.0,0.0,2.0,5.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,24.0,24.0,0.0,0.0,97.0,1.0,2.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,,1,0,0,0,0,1,1,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1975.0,1.0,700.0,999.0,9.0,0.0,M,0.0,9.0,9.0,0.0,,,,9,9
6478,0.153943,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,1983.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,,,,,40.0,0.0,0.0,0.0,4.0,0.0,9.0,40.0,,1.0,6.0,2.0,5.0,44.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,,0,0,1,0,0,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1973.0,1.0,800.0,999.0,9.0,0.0,M,0.0,9.0,9.0,360.0,,5.0,B,B,9
6497,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,2.0,9,,999.0,9,9.0,1985.0,2.0,999.0,999.0,2.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
6498,0.081698,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,1.0,5,4,9.0,4.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1979.0,2.0,999.0,300.0,1.0,0.0,H,0.0,9.0,9.0,999.0,2.0,99.0,9,9,H
6499,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,2.0,1,0,1,1,0,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,2.0,9,,999.0,9,9.0,2004.0,2.0,999.0,999.0,2.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
