,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
5168,0.02202,_A,2013,23,24,HU,3.0,1,9,3,2,6,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,6.0,1.0,9,4,9,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1986,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
5171,0.04345,_A,2013,7,8,HU,4.0,1,9,2,2,2,2013,1,1.0,,000-OWN COUNTRY,11+,005-EU28,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1973,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
5191,0.07207,_A,2013,25,26,HU,4.0,1,9,6,2,6,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,12.0,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1973,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
5199,0.01412,_A,2013,28,29,HU,3.0,1,9,2,2,7,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,6,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2005,2.0,999.0,999,3.0,0.0,H,0.0,9.0,9.0,999,,99.0,9,9,9,4
5219,0.04299,_A,2013,6,7,HU,3.0,1,9,2,2,2,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2006,99.0,0.0,9,4,9,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,9,5,9,1,2.0,9,2.0,999,9,9,1994,2.0,999.0,999,1.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,6
5232,0.01478,_A,2013,25,26,HU,4.0,1,9,1,2,6,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,1.0,0.0,5,4,9,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1999,2.0,999.0,300,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,B,2
5263,0.02132,_A,2013,35,36,HU,3.0,1,9,1,2,8,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,1.0,9,4,9,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1994,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,1
5278,0.0522,_A,2013,25,26,HU,4.0,1,9,5,2,6,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,0.0,5,4,9,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1990,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,F,4
5288,0.02227,_A,2013,32,33,HU,3.0,1,9,1,2,8,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,9.0,0.0,5,4,9,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2005,2.0,999.0,500,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,3
5308,0.01176,_A,2013,39,40,HU,3.0,1,9,1,2,9,2013,1,2.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,5,4,9,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1971,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,A,6
5347,0.0165,_A,2013,44,45,HU,3.0,1,9,2,2,10,2013,1,1.0,55-74,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1975,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
5352,0.01888,_A,2013,1,2,HU,4.0,1,9,5,2,1,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,12,000-OWN COUNTRY,2012,12.0,0,1,9,2,2,2,0,3,3,3,3,3,40,32,0,0,12,0,9,40,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,1,0,1,1,0,1,0,0,0,0,0,1,0,9,9,9,9,9,2,2.0,9,2.0,999,9,9,1979,1.0,300.0,999,9.0,0.0,M,0.0,9.0,9.0,1,,7.0,H,9,9,2
5387,0.01205,_A,2013,10,11,HU,4.0,1,9,3,2,3,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,4.0,1.0,5,4,9,3,3,0,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1978,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,6
5392,0.03311,_A,2013,14,15,HU,4.0,1,9,5,2,4,2013,1,2.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,1.0,0.0,5,4,9,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,2001,2.0,999.0,700,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,B,2
5413,0.03588,_A,2013,8,9,HU,3.0,1,9,4,2,2,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,6,3,1,1,1,1,1,1,1,1,1,1,1,0,0,9,1,9,5,9,4,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,,99.0,9,9,9,5
5431,0.05422,_A,2013,25,26,HU,3.0,1,9,3,2,6,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,5.0,0.0,5,4,9,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2004,2.0,999.0,200,1.0,0.0,H,0.0,9.0,9.0,999,2.0,99.0,9,9,H,3
5493,0.06352,_A,2013,41,42,HU,4.0,1,9,6,2,10,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,6.0,1.0,5,4,9,6,1,1,1,1,1,1,1,1,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2003,2.0,999.0,500,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,H,4
5555,0.01842,_A,2013,3,4,HU,4.0,1,9,5,2,1,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,0.0,5,4,9,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1988,2.0,999.0,800,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,B,4
5565,0.02783,_A,2013,6,7,HU,4.0,1,9,2,2,2,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,10,000-OWN COUNTRY,2012,9.0,0,1,9,2,2,1,0,3,3,3,3,3,0,40,0,0,98,1,2,40,3,1,1,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,1,0,1,1,0,1,0,0,0,1,1,0,0,9,1,9,9,9,2,2.0,9,2.0,999,9,9,2008,1.0,900.0,999,9.0,0.0,L,0.0,9.0,9.0,5,,2.0,F,9,9,5
5571,0.06882,_A,2013,1,2,HU,3.0,1,9,5,2,1,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,5.0,9,2,14,005-EU28,2012,10.0,0,2,5,1,9,9,0,3,3,3,3,3,20,20,0,0,97,1,4,40,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1998,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,3,,1.0,H,9,9,2
5603,0.0151,_A,2013,20,21,HU,3.0,1,9,1,2,5,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,8.0,0.0,9,4,9,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1984,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,6.0,99.0,9,9,9,1
5628,0.03595,_A,2013,9,10,HU,3.0,1,9,2,2,2,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,1.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,5,9,1,2.0,9,2.0,999,9,9,1981,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,5
5636,0.02111,_A,2013,4,5,HU,3.0,1,9,2,2,1,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,0.0,5,4,9,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1984,2.0,999.0,700,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,G,5
5660,0.04055,_A,2013,27,28,HU,3.0,1,9,6,2,7,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,2,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2012,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,3
5667,0.03424,_A,2013,33,34,HU,3.0,1,9,4,2,8,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,9.0,1.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,6.0,99.0,9,9,9,5
5685,0.00986,_A,2013,25,26,HU,3.0,1,9,5,2,6,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2002,99.0,99.0,9,4,9,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,5,9,2,2.0,9,2.0,999,9,9,1971,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
5703,0.02045,_A,2013,18,19,HU,3.0,1,9,4,2,5,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,14,000-OWN COUNTRY,2012,12.0,1,1,9,2,2,4,0,3,3,3,3,3,40,32,0,0,12,0,9,40,3,1,6,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,2,0,0,1,1,1,1,0,0,0,0,1,0,1,9,9,9,9,9,2,2.0,9,2.0,999,9,9,1999,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,5,,2.0,H,9,9,5
5752,0.02389,_A,2013,34,35,HU,3.0,1,9,3,2,8,2013,1,1.0,40-54,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1987,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,A,5
5773,0.05098,_A,2013,7,8,HU,4.0,1,9,6,2,2,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,11.0,0.0,5,4,9,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1980,2.0,999.0,500,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,G,2
5800,0.02353,_A,2013,18,19,HU,3.0,1,9,1,2,5,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,13,000-OWN COUNTRY,2007,99.0,9,1,9,1,9,9,0,1,1,1,1,2,40,48,0,0,1,1,1,60,3,1,3,1,9,99,9.0,9999,99.0,99.0,9,9,9,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,9,1,9,9,9,4,2.0,9,2.0,999,9,9,2010,1.0,600.0,999,9.0,0.0,M,0.0,9.0,9.0,72,,5.0,B,9,9,2
5823,0.02157,_A,2013,32,33,HU,4.0,1,9,6,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1990,99.0,99.0,9,4,9,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,4,9,4,2.0,9,2.0,999,9,9,1974,2.0,999.0,999,1.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
5840,0.02771,_A,2013,3,4,HU,3.0,1,9,1,2,1,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,6.0,1.0,5,4,9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1995,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,F,4
5842,0.05131,_A,2013,28,29,HU,4.0,1,9,3,2,7,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,2,10,000-OWN COUNTRY,2007,99.0,9,2,5,1,9,9,0,3,3,3,3,3,20,20,0,0,97,1,2,40,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1989,1.0,500.0,999,9.0,0.0,L,0.0,9.0,9.0,72,,,T,9,9,3
5843,0.01124,_A,2013,9,10,HU,3.0,1,9,6,2,2,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,0.0,5,4,9,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1992,2.0,999.0,500,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,2
5848,0.11863,_A,2013,8,9,HU,4.0,1,9,4,2,2,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,2,1,0,0,1,1,1,1,1,0,0,0,0,1,0,9,1,9,4,9,4,2.0,9,2.0,999,9,9,2000,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
5866,0.01803,_A,2013,44,45,HU,3.0,1,9,4,2,10,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,0.0,9,4,9,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,2011,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
5890,0.10601,_A,2013,31,32,HU,4.0,1,9,5,2,8,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2,14,000-OWN COUNTRY,2011,,9,2,5,1,9,9,0,1,3,3,1,1,20,0,0,0,99,1,2,40,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,2003,1.0,900.0,999,9.0,0.0,M,0.0,9.0,9.0,32,,,G,9,9,3
5905,0.03828,_A,2013,9,10,HU,4.0,1,9,2,2,2,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,5,4,9,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2012,2.0,999.0,200,1.0,0.0,H,0.0,9.0,9.0,999,3.0,99.0,9,9,H,2
5977,0.04057,_A,2013,51,52,HU,4.0,1,9,6,2,12,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,15,000-OWN COUNTRY,2013,6.0,1,1,9,2,2,3,0,3,3,3,3,3,30,36,0,0,2,1,3,40,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,1,0,1,1,1,1,1,0,0,0,1,0,0,9,2,3,9,9,2,2.0,9,2.0,999,9,9,1976,1.0,900.0,999,9.0,0.0,M,0.0,9.0,9.0,6,,,H,9,9,5
5982,0.0493,_A,2013,29,30,HU,4.0,1,9,4,2,7,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1987,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
5992,0.04321,_A,2013,22,23,HU,4.0,1,9,3,2,5,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,2,0,1,0,1,0,1,0,0,0,0,0,0,1,9,1,9,2,9,4,1.0,3,1.0,28,1,5,2012,2.0,999.0,999,2.0,1.0,H,0.0,,,999,,99.0,9,9,9,1
6013,0.02647,_A,2013,5,6,HU,3.0,1,9,3,2,1,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1989,99.0,99.0,9,4,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,4,9,1,2.0,9,2.0,999,9,9,1988,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
6022,0.01365,_A,2013,40,41,HU,3.0,1,9,5,2,10,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2004,99.0,99.0,9,4,9,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1980,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
6028,0.02279,_A,2013,8,9,HU,4.0,1,9,5,2,2,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,6,3,1,0,0,1,1,1,0,0,0,0,1,0,0,9,1,9,5,9,2,2.0,9,2.0,999,9,9,1976,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
6099,0.03176,_A,2013,42,43,HU,3.0,1,9,6,2,10,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,9,4,9,3,2,1,0,1,0,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1998,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
6125,0.02551,_A,2013,25,26,HU,3.0,1,9,2,2,6,2013,1,1.0,55-74,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1998,99.0,99.0,9,4,9,6,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1974,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
